NAME,B23025_001E,state,county,year,B23025_002E,B23025_003E,B23025_004E,B23025_005E,B23025_007E
"Warren County, New Jersey",87696.0,34,41,2018,58928.0,58887.0,55187.0,3700.0,28768.0
"Hudson County, New Jersey",544263.0,34,17,2018,375306.0,375081.0,352378.0,22703.0,168957.0
"Burlington County, New Jersey",362926.0,34,5,2018,242130.0,237787.0,222818.0,14969.0,120796.0
"Morris County, New Jersey",401885.0,34,27,2018,274606.0,274418.0,261479.0,12939.0,127279.0
"Rio Arriba County, New Mexico",,35,39,2018,,,,,
"San Miguel County, New Mexico",23439.0,35,47,2018,10375.0,10375.0,9714.0,661.0,13064.0
"Torrance County, New Mexico",12766.0,35,57,2018,6028.0,6028.0,5712.0,316.0,6738.0
"Otero County, New Mexico",51975.0,35,35,2018,28379.0,25921.0,23841.0,2080.0,23596.0
"Cibola County, New Mexico",21435.0,35,6,2018,11293.0,11273.0,9537.0,1736.0,10142.0
"Guadalupe County, New Mexico",3691.0,35,19,2018,1399.0,1399.0,1311.0,88.0,2292.0
"Catron County, New Mexico",3190.0,35,3,2018,842.0,842.0,842.0,0.0,2348.0
"Grant County, New Mexico",22788.0,35,17,2018,11349.0,11332.0,10473.0,859.0,11439.0
"Luna County, New Mexico",18484.0,35,29,2018,8703.0,8703.0,7658.0,1045.0,9781.0
"McKinley County, New Mexico",53940.0,35,31,2018,28027.0,28025.0,23614.0,4411.0,25913.0
"Taos County, New Mexico",27470.0,35,55,2018,14925.0,14923.0,13666.0,1257.0,12545.0
"Colfax County, New Mexico",10287.0,35,7,2018,5223.0,5223.0,4737.0,486.0,5064.0
"Eddy County, New Mexico",43952.0,35,15,2018,27377.0,27243.0,26013.0,1230.0,16575.0
"Mora County, New Mexico",3751.0,35,33,2018,1510.0,1510.0,1399.0,111.0,2241.0
"Quay County, New Mexico",6602.0,35,37,2018,3032.0,3032.0,2846.0,186.0,3570.0
"Lincoln County, New Mexico",16493.0,35,27,2018,7291.0,7291.0,6979.0,312.0,9202.0
"Lea County, New Mexico",51075.0,35,25,2018,30650.0,30645.0,28674.0,1971.0,20425.0
"Santa Fe County, New Mexico",124499.0,35,49,2018,74009.0,73951.0,70648.0,3303.0,50490.0
"Sierra County, New Mexico",9533.0,35,51,2018,4063.0,4063.0,3619.0,444.0,5470.0
"Socorro County, New Mexico",13390.0,35,53,2018,5857.0,5857.0,5579.0,278.0,7533.0
"Doña Ana County, New Mexico",167514.0,35,13,2018,97233.0,96502.0,88450.0,8052.0,70281.0
"Schoharie County, New York",26508.0,36,95,2018,15390.0,15380.0,14488.0,892.0,11118.0
"Onondaga County, New York",376244.0,36,67,2018,235381.0,234997.0,220979.0,14018.0,140863.0
"Clinton County, New York",67919.0,36,19,2018,37903.0,37869.0,36060.0,1809.0,30016.0
"Seneca County, New York",28558.0,36,99,2018,16136.0,16136.0,15571.0,565.0,12422.0
"Putnam County, New York",81721.0,36,79,2018,53932.0,53932.0,51066.0,2866.0,27789.0
"Franklin County, New York",41826.0,36,33,2018,21765.0,21748.0,20209.0,1539.0,20061.0
"Ontario County, New York",89648.0,36,69,2018,56731.0,56678.0,54358.0,2320.0,32917.0
"Queens County, New York",1881732.0,36,81,2018,1206521.0,1205909.0,1131527.0,74382.0,675211.0
"Steuben County, New York",78331.0,36,101,2018,46022.0,45989.0,42997.0,2992.0,32309.0
"Hamilton County, New York",4023.0,36,41,2018,2120.0,2116.0,1946.0,170.0,1903.0
"Washington County, New York",51390.0,36,115,2018,30293.0,30266.0,28537.0,1729.0,21097.0
"Chautauqua County, New York",106146.0,36,13,2018,60185.0,60147.0,56021.0,4126.0,45961.0
"Kings County, New York",2061526.0,36,47,2018,1309854.0,1309155.0,1217624.0,91531.0,751672.0
"New York County, New York",1419185.0,36,61,2018,951766.0,951338.0,897040.0,54298.0,467419.0
"Tioga County, New York",39894.0,36,107,2018,24634.0,24622.0,23065.0,1557.0,15260.0
"Cayuga County, New York",64367.0,36,11,2018,38590.0,38573.0,36489.0,2084.0,25777.0
"Orleans County, New York",34052.0,36,73,2018,19160.0,19160.0,18161.0,999.0,14892.0
"Saratoga County, New York",186630.0,36,91,2018,125097.0,123573.0,118824.0,4749.0,61533.0
"Rockland County, New York",243191.0,36,87,2018,157093.0,157009.0,148410.0,8599.0,86098.0
"Columbia County, New York",51451.0,36,21,2018,31096.0,31082.0,29545.0,1537.0,20355.0
"Lewis County, New York",21154.0,36,49,2018,12752.0,12583.0,11711.0,872.0,8402.0
"Niagara County, New York",174356.0,36,63,2018,106548.0,106318.0,100682.0,5636.0,67808.0
"Westchester County, New York",778474.0,36,119,2018,509611.0,509497.0,479775.0,29722.0,268863.0
"Delaware County, New York",38904.0,36,25,2018,21304.0,21301.0,20204.0,1097.0,17600.0
"Essex County, New York",32344.0,36,31,2018,18378.0,18366.0,17294.0,1072.0,13966.0
"Montgomery County, New York",39377.0,36,57,2018,23357.0,23337.0,21536.0,1801.0,16020.0
"Nassau County, New York",1098579.0,36,59,2018,715209.0,714628.0,684098.0,30530.0,383370.0
"Richmond County, New York",382147.0,36,85,2018,222440.0,222165.0,211293.0,10872.0,159707.0
"Schuyler County, New York",14948.0,36,97,2018,8893.0,8889.0,8397.0,492.0,6055.0
"Tompkins County, New York",89418.0,36,109,2018,52688.0,52688.0,50250.0,2438.0,36730.0
"Chenango County, New York",39486.0,36,17,2018,23263.0,23229.0,21902.0,1327.0,16223.0
"Cortland County, New York",39880.0,36,23,2018,24648.0,24638.0,23525.0,1113.0,15232.0
"Jefferson County, New York",89445.0,36,45,2018,57586.0,47853.0,44760.0,3093.0,31859.0
"Oneida County, New York",187123.0,36,65,2018,108640.0,108266.0,102319.0,5947.0,78483.0
"Suffolk County, New York",1206115.0,36,103,2018,782446.0,781705.0,744693.0,37012.0,423669.0
"Wyoming County, New York",33373.0,36,121,2018,19726.0,19719.0,18562.0,1157.0,13647.0
"Chemung County, New York",69181.0,36,15,2018,39260.0,39242.0,37261.0,1981.0,29921.0
"Oswego County, New York",96871.0,36,75,2018,58045.0,57908.0,53360.0,4548.0,38826.0
"Otsego County, New York",51668.0,36,77,2018,30110.0,30101.0,28171.0,1930.0,21558.0
"Wayne County, New York",73471.0,36,117,2018,46573.0,46512.0,43779.0,2733.0,26898.0
"Albany County, New York",257077.0,36,1,2018,168148.0,167879.0,159756.0,8123.0,88929.0
"Broome County, New York",161174.0,36,7,2018,93394.0,93347.0,87190.0,6157.0,67780.0
"Erie County, New York",754647.0,36,29,2018,472206.0,471692.0,449109.0,22583.0,282441.0
"Madison County, New York",59311.0,36,53,2018,35418.0,35367.0,33712.0,1655.0,23893.0
"Sullivan County, New York",61202.0,36,105,2018,35615.0,35603.0,32846.0,2757.0,25587.0
"Mitchell County, North Carolina",12634.0,37,121,2018,6544.0,6534.0,6254.0,280.0,6090.0
"Genesee County, New York",47724.0,36,37,2018,31368.0,31365.0,29897.0,1468.0,16356.0
"Orange County, New York",292565.0,36,71,2018,187618.0,183891.0,174834.0,9057.0,104947.0
"Greene County, North Carolina",17121.0,37,79,2018,8981.0,8948.0,8077.0,871.0,8140.0
"Chowan County, North Carolina",11660.0,37,41,2018,6048.0,6015.0,5351.0,664.0,5612.0
"Caldwell County, North Carolina",66952.0,37,27,2018,38821.0,38821.0,36275.0,2546.0,28131.0
"Catawba County, North Carolina",125800.0,37,35,2018,78521.0,78455.0,73002.0,5453.0,47279.0
"Craven County, North Carolina",82691.0,37,49,2018,50689.0,44019.0,40506.0,3513.0,32002.0
"Edgecombe County, North Carolina",42632.0,37,65,2018,23641.0,23641.0,21773.0,1868.0,18991.0
"Harnett County, North Carolina",99012.0,37,85,2018,59423.0,55073.0,50735.0,4338.0,39589.0
"Henderson County, North Carolina",94241.0,37,89,2018,53384.0,53364.0,51829.0,1535.0,40857.0
"Hyde County, North Carolina",4332.0,37,95,2018,2215.0,2215.0,1984.0,231.0,2117.0
"Mecklenburg County, North Carolina",827113.0,37,119,2018,588800.0,588213.0,554107.0,34106.0,238313.0
"Northampton County, North Carolina",16884.0,37,131,2018,7774.0,7774.0,7233.0,541.0,9110.0
"Rowan County, North Carolina",112028.0,37,159,2018,66646.0,66597.0,61491.0,5106.0,45382.0
"Vance County, North Carolina",35120.0,37,181,2018,20511.0,20511.0,18594.0,1917.0,14609.0
"Currituck County, North Carolina",20662.0,37,53,2018,12936.0,12633.0,12025.0,608.0,7726.0
"Union County, North Carolina",172164.0,37,179,2018,116292.0,116210.0,109997.0,6213.0,55872.0
"Forsyth County, North Carolina",294840.0,37,67,2018,181746.0,181302.0,169738.0,11564.0,113094.0
"Nash County, North Carolina",75593.0,37,127,2018,46259.0,46235.0,43343.0,2892.0,29334.0
"Bladen County, North Carolina",27443.0,37,17,2018,13783.0,13783.0,12805.0,978.0,13660.0
"Dare County, North Carolina",29589.0,37,55,2018,19155.0,19054.0,18054.0,1000.0,10434.0
"Warren County, North Carolina",16800.0,37,185,2018,8023.0,8012.0,7288.0,724.0,8777.0
"Wilson County, North Carolina",64342.0,37,195,2018,38236.0,38095.0,35051.0,3044.0,26106.0
"Bertie County, North Carolina",16533.0,37,15,2018,8486.0,8486.0,7496.0,990.0,8047.0
"Gates County, North Carolina",9468.0,37,73,2018,5594.0,5571.0,5190.0,381.0,3874.0
"Graham County, North Carolina",7031.0,37,75,2018,3416.0,3416.0,3180.0,236.0,3615.0
"Martin County, North Carolina",18896.0,37,117,2018,10415.0,10391.0,9257.0,1134.0,8481.0
"Madison County, North Carolina",17910.0,37,115,2018,10084.0,10070.0,9511.0,559.0,7826.0
"Pamlico County, North Carolina",11032.0,37,137,2018,5227.0,5220.0,4806.0,414.0,5805.0
"Perquimans County, North Carolina",11206.0,37,143,2018,5769.0,5688.0,5305.0,383.0,5437.0
"Polk County, North Carolina",17444.0,37,149,2018,9114.0,9092.0,8617.0,475.0,8330.0
"Randolph County, North Carolina",114098.0,37,151,2018,69513.0,69457.0,65738.0,3719.0,44585.0
"Rockingham County, North Carolina",74778.0,37,157,2018,42071.0,42031.0,39463.0,2568.0,32707.0
"Stokes County, North Carolina",38032.0,37,169,2018,22158.0,22142.0,20742.0,1400.0,15874.0
"Washington County, North Carolina",10045.0,37,187,2018,4847.0,4813.0,4454.0,359.0,5198.0
"Camden County, North Carolina",8185.0,37,29,2018,5077.0,4933.0,4473.0,460.0,3108.0
"Clay County, North Carolina",9044.0,37,43,2018,4496.0,4496.0,4391.0,105.0,4548.0
"Cumberland County, North Carolina",258085.0,37,51,2018,166848.0,138439.0,125926.0,12513.0,91237.0
"Gaston County, North Carolina",173080.0,37,71,2018,106115.0,106027.0,98902.0,7125.0,66965.0
"Guilford County, North Carolina",419915.0,37,81,2018,266387.0,266134.0,250123.0,16011.0,153528.0
"Jackson County, North Carolina",35861.0,37,99,2018,19551.0,19540.0,18614.0,926.0,16310.0
"Moore County, North Carolina",77525.0,37,125,2018,44253.0,42179.0,39935.0,2244.0,33272.0
"Robeson County, North Carolina",103637.0,37,155,2018,52264.0,52163.0,47923.0,4240.0,51373.0
"Stanly County, North Carolina",49380.0,37,167,2018,30204.0,30160.0,28295.0,1865.0,19176.0
"Wake County, North Carolina",818738.0,37,183,2018,577568.0,576748.0,551929.0,24819.0,241170.0
"Yancey County, North Carolina",14800.0,37,199,2018,7776.0,7764.0,7159.0,605.0,7024.0
"Chatham County, North Carolina",57251.0,37,37,2018,33248.0,33230.0,31532.0,1698.0,24003.0
"McDowell County, North Carolina",37058.0,37,111,2018,19853.0,19817.0,18674.0,1143.0,17205.0
"Johnston County, North Carolina",146789.0,37,101,2018,94915.0,94669.0,89484.0,5185.0,51874.0
"Jones County, North Carolina",8099.0,37,103,2018,4306.0,4272.0,3891.0,381.0,3793.0
"Person County, North Carolina",32048.0,37,145,2018,19820.0,19768.0,18065.0,1703.0,12228.0
"Brunswick County, North Carolina",108647.0,37,19,2018,54326.0,54223.0,50793.0,3430.0,54321.0
"Ashe County, North Carolina",22515.0,37,9,2018,13072.0,13044.0,12440.0,604.0,9443.0
"Beaufort County, North Carolina",38636.0,37,13,2018,20713.0,20706.0,18867.0,1839.0,17923.0
"Lenoir County, North Carolina",45879.0,37,107,2018,26735.0,26652.0,23378.0,3274.0,19144.0
"Rutherford County, North Carolina",54391.0,37,161,2018,28892.0,28832.0,26422.0,2410.0,25499.0
"Lincoln County, North Carolina",66051.0,37,109,2018,40684.0,40684.0,38100.0,2584.0,25367.0
"Onslow County, North Carolina",150702.0,37,133,2018,107156.0,69930.0,63221.0,6709.0,43546.0
"Orange County, North Carolina",118152.0,37,135,2018,76548.0,76525.0,73172.0,3353.0,41604.0
"Sampson County, North Carolina",49625.0,37,163,2018,29087.0,29042.0,26584.0,2458.0,20538.0
"Yadkin County, North Carolina",30668.0,37,197,2018,16644.0,16620.0,15731.0,889.0,14024.0
"Avery County, North Carolina",15221.0,37,11,2018,7028.0,7018.0,6718.0,300.0,8193.0
"Burke County, North Carolina",74592.0,37,23,2018,42058.0,42012.0,38284.0,3728.0,32534.0
"Caswell County, North Carolina",18881.0,37,33,2018,10247.0,10247.0,9549.0,698.0,8634.0
"Davie County, North Carolina",34277.0,37,59,2018,20421.0,20409.0,19284.0,1125.0,13856.0
"Duplin County, North Carolina",46257.0,37,61,2018,26949.0,26866.0,24447.0,2419.0,19308.0
"Durham County, North Carolina",247146.0,37,63,2018,167297.0,167049.0,158434.0,8615.0,79849.0
"Lee County, North Carolina",46838.0,37,105,2018,29089.0,28809.0,26541.0,2268.0,17749.0
"New Hanover County, North Carolina",186559.0,37,129,2018,116715.0,116158.0,109010.0,7148.0,69844.0
"Wayne County, North Carolina",97777.0,37,191,2018,59419.0,56836.0,52418.0,4418.0,38358.0
"Scotland County, North Carolina",27985.0,37,165,2018,13808.0,13808.0,12081.0,1727.0,14177.0
"Halifax County, North Carolina",41892.0,37,83,2018,21288.0,21288.0,19437.0,1851.0,20604.0
"Alamance County, North Carolina",128498.0,37,1,2018,80236.0,80141.0,75612.0,4529.0,48262.0
"Burke County, North Dakota",1563.0,38,13,2018,1073.0,1071.0,1052.0,19.0,490.0
"Mountrail County, North Dakota",7729.0,38,61,2018,4936.0,4930.0,4726.0,204.0,2793.0
"Williams County, North Dakota",25571.0,38,105,2018,18604.0,18579.0,18154.0,425.0,6967.0
"Billings County, North Dakota",739.0,38,7,2018,519.0,519.0,500.0,19.0,220.0
"Kidder County, North Dakota",2022.0,38,43,2018,1286.0,1282.0,1268.0,14.0,736.0
"Cavalier County, North Dakota",3085.0,38,19,2018,1946.0,1946.0,1921.0,25.0,1139.0
"Grant County, North Dakota",1959.0,38,37,2018,1160.0,1160.0,1132.0,28.0,799.0
"Pembina County, North Dakota",5709.0,38,67,2018,3597.0,3550.0,3450.0,100.0,2112.0
"Steele County, North Dakota",1562.0,38,91,2018,1013.0,1013.0,991.0,22.0,549.0
"Hettinger County, North Dakota",2069.0,38,41,2018,1170.0,1170.0,1149.0,21.0,899.0
"LaMoure County, North Dakota",3319.0,38,45,2018,2063.0,2063.0,2053.0,10.0,1256.0
"Morton County, North Dakota",24424.0,38,59,2018,17841.0,17831.0,17282.0,549.0,6583.0
"Cass County, North Dakota",139024.0,38,17,2018,104996.0,104601.0,101585.0,3016.0,34028.0
"Dunn County, North Dakota",3466.0,38,25,2018,2173.0,2173.0,2100.0,73.0,1293.0
"Emmons County, North Dakota",2763.0,38,29,2018,1530.0,1530.0,1508.0,22.0,1233.0
"McIntosh County, North Dakota",2231.0,38,51,2018,1398.0,1395.0,1391.0,4.0,833.0
"Nelson County, North Dakota",2445.0,38,63,2018,1493.0,1491.0,1486.0,5.0,952.0
"Richland County, North Dakota",13226.0,38,77,2018,8908.0,8897.0,8628.0,269.0,4318.0
"Rolette County, North Dakota",10130.0,38,79,2018,5661.0,5661.0,5214.0,447.0,4469.0
"Walsh County, North Dakota",8598.0,38,99,2018,5630.0,5628.0,5488.0,140.0,2968.0
"Adams County, North Dakota",1941.0,38,1,2018,1235.0,1235.0,1219.0,16.0,706.0
"Bottineau County, North Dakota",5395.0,38,9,2018,3443.0,3419.0,3288.0,131.0,1952.0
"Barnes County, North Dakota",9010.0,38,3,2018,5995.0,5988.0,5830.0,158.0,3015.0
"Eddy County, North Dakota",1873.0,38,27,2018,1211.0,1211.0,1196.0,15.0,662.0
"Grand Forks County, North Dakota",57244.0,38,35,2018,41260.0,39945.0,38410.0,1535.0,15984.0
"McKenzie County, North Dakota",9058.0,38,53,2018,6641.0,6641.0,6393.0,248.0,2417.0
"Mercer County, North Dakota",6849.0,38,57,2018,4438.0,4438.0,4397.0,41.0,2411.0
"McLean County, North Dakota",7747.0,38,55,2018,4644.0,4609.0,4545.0,64.0,3103.0
"Pierce County, North Dakota",3409.0,38,69,2018,2073.0,2070.0,2050.0,20.0,1336.0
"Ransom County, North Dakota",4374.0,38,73,2018,2820.0,2820.0,2782.0,38.0,1554.0
"Sioux County, North Dakota",2967.0,38,85,2018,1600.0,1596.0,1340.0,256.0,1367.0
"Bowman County, North Dakota",2494.0,38,11,2018,1769.0,1769.0,1725.0,44.0,725.0
"Golden Valley County, North Dakota",1526.0,38,33,2018,1036.0,1036.0,1019.0,17.0,490.0
"Logan County, North Dakota",1607.0,38,47,2018,1002.0,1002.0,993.0,9.0,605.0
"Towner County, North Dakota",1801.0,38,95,2018,1057.0,1057.0,1014.0,43.0,744.0
"Stutsman County, North Dakota",17256.0,38,93,2018,11140.0,11121.0,10758.0,363.0,6116.0
"Divide County, North Dakota",2031.0,38,23,2018,1183.0,1183.0,1175.0,8.0,848.0
"Foster County, North Dakota",2624.0,38,31,2018,1815.0,1815.0,1793.0,22.0,809.0
"Sargent County, North Dakota",3201.0,38,81,2018,2179.0,2179.0,2151.0,28.0,1022.0
"Slope County, North Dakota",572.0,38,87,2018,340.0,340.0,336.0,4.0,232.0
"Stark County, North Dakota",23781.0,38,89,2018,16953.0,16940.0,16382.0,558.0,6828.0
"Gallia County, Ohio",24113.0,39,53,2018,12753.0,12753.0,12096.0,657.0,11360.0
"Huron County, Ohio",45779.0,39,77,2018,28649.0,28630.0,27219.0,1411.0,17130.0
"Athens County, Ohio",57356.0,39,9,2018,29805.0,29754.0,27470.0,2284.0,27551.0
"Adams County, Ohio",21833.0,39,1,2018,10882.0,10882.0,10105.0,777.0,10951.0
"Medina County, Ohio",141509.0,39,103,2018,96153.0,96103.0,93038.0,3065.0,45356.0
"Union County, Ohio",43484.0,39,159,2018,28494.0,28482.0,27762.0,720.0,14990.0
"Champaign County, Ohio",31328.0,39,21,2018,19552.0,19545.0,18365.0,1180.0,11776.0
"Paulding County, Ohio",14963.0,39,125,2018,9057.0,9046.0,8631.0,415.0,5906.0
"Greene County, Ohio",135710.0,39,57,2018,84975.0,82401.0,77851.0,4550.0,50735.0
"Franklin County, Ohio",1006714.0,39,49,2018,702905.0,702381.0,665824.0,36557.0,303809.0
"Marion County, Ohio",53064.0,39,101,2018,28341.0,28305.0,26402.0,1903.0,24723.0
"Morgan County, Ohio",11947.0,39,115,2018,6070.0,6054.0,5752.0,302.0,5877.0
"Wayne County, Ohio",91049.0,39,169,2018,57873.0,57855.0,55599.0,2256.0,33176.0
"Wyandot County, Ohio",17683.0,39,175,2018,11367.0,11367.0,10939.0,428.0,6316.0
"Butler County, Ohio",298718.0,39,17,2018,193039.0,192925.0,183136.0,9789.0,105679.0
"Harrison County, Ohio",12537.0,39,67,2018,6804.0,6804.0,6423.0,381.0,5733.0
"Knox County, Ohio",48812.0,39,83,2018,30091.0,30039.0,28453.0,1586.0,18721.0
"Richland County, Ohio",97915.0,39,139,2018,54457.0,54362.0,50829.0,3533.0,43458.0
"Vinton County, Ohio",10530.0,39,163,2018,5826.0,5826.0,5253.0,573.0,4704.0
"Hancock County, Ohio",60730.0,39,63,2018,40297.0,40249.0,38531.0,1718.0,20433.0
"Fairfield County, Ohio",120391.0,39,45,2018,75488.0,75355.0,72028.0,3327.0,44903.0
"Defiance County, Ohio",30505.0,39,39,2018,19899.0,19868.0,18951.0,917.0,10606.0
"Henry County, Ohio",21680.0,39,69,2018,13915.0,13866.0,13278.0,588.0,7765.0
"Jefferson County, Ohio",55340.0,39,81,2018,29577.0,29569.0,27203.0,2366.0,25763.0
"Putnam County, Ohio",26291.0,39,137,2018,18022.0,18013.0,17499.0,514.0,8269.0
"Clinton County, Ohio",33129.0,39,27,2018,20802.0,20789.0,19514.0,1275.0,12327.0
"Fayette County, Ohio",22550.0,39,47,2018,13374.0,13340.0,12543.0,797.0,9176.0
"Pickaway County, Ohio",46515.0,39,129,2018,26073.0,26073.0,24995.0,1078.0,20442.0
"Logan County, Ohio",36068.0,39,91,2018,22588.0,22580.0,21477.0,1103.0,13480.0
"Summit County, Ohio",440926.0,39,153,2018,282885.0,282703.0,266743.0,15960.0,158041.0
"Sandusky County, Ohio",47381.0,39,143,2018,29663.0,29631.0,28152.0,1479.0,17718.0
"Shelby County, Ohio",38005.0,39,149,2018,25942.0,25942.0,24780.0,1162.0,12063.0
"Cottonwood County, Minnesota",8916.0,27,33,2018,5624.0,5624.0,5395.0,229.0,3292.0
"Scott County, Minnesota",107507.0,27,139,2018,81445.0,81345.0,78641.0,2704.0,26062.0
"Dodge County, Minnesota",15703.0,27,39,2018,11607.0,11605.0,11309.0,296.0,4096.0
"Wabasha County, Minnesota",17424.0,27,157,2018,11688.0,11679.0,11302.0,377.0,5736.0
"Pipestone County, Minnesota",7134.0,27,117,2018,4513.0,4513.0,4384.0,129.0,2621.0
"Crow Wing County, Minnesota",51518.0,27,35,2018,31352.0,31246.0,30366.0,880.0,20166.0
"Norman County, Minnesota",5204.0,27,107,2018,3231.0,3225.0,3121.0,104.0,1973.0
"Wright County, Minnesota",99320.0,27,171,2018,73825.0,73782.0,71417.0,2365.0,25495.0
"Nicollet County, Minnesota",27216.0,27,103,2018,19797.0,19789.0,19085.0,704.0,7419.0
"Douglas County, Minnesota",30116.0,27,41,2018,19824.0,19819.0,19219.0,600.0,10292.0
"Grant County, Minnesota",4723.0,27,51,2018,3039.0,3039.0,2916.0,123.0,1684.0
"Kittson County, Minnesota",3516.0,27,69,2018,2306.0,2306.0,2247.0,59.0,1210.0
"Le Sueur County, Minnesota",22032.0,27,79,2018,15385.0,15382.0,14840.0,542.0,6647.0
"Mahnomen County, Minnesota",3928.0,27,87,2018,2357.0,2357.0,2177.0,180.0,1571.0
"Chisago County, Minnesota",43651.0,27,25,2018,29996.0,29993.0,28762.0,1231.0,13655.0
"Redwood County, Minnesota",12045.0,27,127,2018,7682.0,7680.0,7490.0,190.0,4363.0
"Yellow Medicine County, Minnesota",7859.0,27,173,2018,5067.0,5065.0,4913.0,152.0,2792.0
"Todd County, Minnesota",19236.0,27,153,2018,11479.0,11473.0,11127.0,346.0,7757.0
"Beltrami County, Minnesota",35538.0,27,7,2018,22884.0,22868.0,21100.0,1768.0,12654.0
"Blue Earth County, Minnesota",54617.0,27,13,2018,39138.0,39107.0,37545.0,1562.0,15479.0
"Houston County, Minnesota",15067.0,27,55,2018,10367.0,10367.0,10164.0,203.0,4700.0
"Lac qui Parle County, Minnesota",5651.0,27,73,2018,3460.0,3460.0,3381.0,79.0,2191.0
"Lake of the Woods County, Minnesota",3161.0,27,77,2018,2129.0,2129.0,2063.0,66.0,1032.0
"Otter Tail County, Minnesota",46807.0,27,111,2018,29186.0,29177.0,28193.0,984.0,17621.0
"Waseca County, Minnesota",14974.0,27,161,2018,9629.0,9626.0,9280.0,346.0,5345.0
"St. Louis County, Minnesota",166244.0,27,137,2018,103449.0,103122.0,98063.0,5059.0,62795.0
"Anoka County, Minnesota",273199.0,27,3,2018,197507.0,197341.0,189965.0,7376.0,75692.0
"Stearns County, Minnesota",124725.0,27,145,2018,89884.0,89838.0,85674.0,4164.0,34841.0
"Lincoln County, Minnesota",4531.0,27,81,2018,2920.0,2918.0,2847.0,71.0,1611.0
"Marshall County, Minnesota",7486.0,27,89,2018,4939.0,4937.0,4805.0,132.0,2547.0
"Mille Lacs County, Minnesota",20163.0,27,95,2018,12860.0,12860.0,12088.0,772.0,7303.0
"Washington County, Minnesota",197944.0,27,163,2018,140084.0,139893.0,135605.0,4288.0,57860.0
"Carlton County, Minnesota",28339.0,27,17,2018,17401.0,17373.0,16640.0,733.0,10938.0
"Kanabec County, Minnesota",12986.0,27,65,2018,8115.0,8113.0,7742.0,371.0,4871.0
